Municipality,Year,TotalUnits,TOWN_ID,Single-Family,Other,Multi-Family,Condo,Mobile Home
Acton,1985,1605,2,157,51,0,1397,0
Acton,1986,1605,2,157,51,0,1397,0
Acton,1987,1605,2,157,51,0,1397,0
Acton,1988,1607,2,157,53,0,1397,0
Acton,1989,1622,2,157,53,0,1412,0
Acton,1990,1622,2,157,53,0,1412,0
Acton,1991,1622,2,157,53,0,1412,0
Acton,1992,1622,2,157,53,0,1412,0
Acton,1993,1622,2,157,53,0,1412,0
Acton,1994,1726,2,157,53,0,1516,0
Acton,1995,1786,2,157,53,0,1576,0
Acton,1996,1810,2,157,53,0,1600,0
Acton,1997,1810,2,157,53,0,1600,0
Acton,1998,1810,2,157,53,0,1600,0
Acton,1999,1810,2,157,53,0,1600,0
Acton,2000,1894,2,157,137,0,1600,0
Acton,2001,1894,2,157,137,0,1600,0
Acton,2002,1896,2,157,139,0,1600,0
Acton,2003,1896,2,157,139,0,1600,0
Acton,2004,1908,2,157,139,0,1612,0
Acton,2005,1928,2,157,139,0,1632,0
Acton,2006,1943,2,157,139,0,1647,0
Acton,2007,1963,2,157,139,0,1667,0
Acton,2008,1970,2,157,143,0,1670,0
Acton,2009,1982,2,157,143,0,1682,0
Acton,2010,1988,2,157,143,0,1688,0
Acton,2011,2003,2,157,143,0,1703,0
Acton,2012,2037,2,157,143,0,1737,0
Acton,2013,2042,2,157,148,0,1737,0
Acton,2014,2071,2,157,148,0,1766,0
Acton,2015,2140,2,157,148,0,1835,0
Acton,2016,2321,2,157,148,0,2016,0
Acton,2017,2333,2,157,148,0,2028,0
Acton,2018,2335,2,157,148,0,2030,0
Acton,2019,2342,2,157,148,0,2037,0
Acton,2020,2350,2,157,148,0,2045,0
Acton,2021,2350,2,157,148,0,2045,0
Acton,2022,2350,2,157,148,0,2045,0
Acton,2023,2362,2,157,148,0,2057,0
Acton,2024,2362,2,157,148,0,2057,0
Acton,2025,2362,2,157,148,0,2057,0
Arlington,1985,19409,10,7554,3760,4672,3423,0
Arlington,1986,19437,10,7570,3763,4677,3427,0
Arlington,1987,19487,10,7597,3763,4677,3450,0
Arlington,1988,19674,10,7624,3789,4677,3584,0
Arlington,1989,19737,10,7628,3801,4677,3631,0
Arlington,1990,19759,10,7639,3806,4677,3637,0
Arlington,1991,19766,10,7645,3807,4677,3637,0
Arlington,1992,19776,10,7654,3808,4677,3637,0
Arlington,1993,19784,10,7661,3809,4677,3637,0
Arlington,1994,19793,10,7670,3809,4677,3637,0
Arlington,1995,19803,10,7675,3814,4677,3637,0
Arlington,1996,19812,10,7679,3815,4677,3641,0
Arlington,1997,19835,10,7689,3818,4677,3651,0
Arlington,1998,19866,10,7695,3827,4677,3667,0
Arlington,1999,19905,10,7703,3850,4677,3675,0
Arlington,2000,20048,10,7708,3984,4677,3679,0
Arlington,2001,20164,10,7713,4070,4677,3704,0
Arlington,2002,20318,10,7732,4191,4677,3718,0
Arlington,2003,20337,10,7737,4191,4677,3732,0
Arlington,2004,20457,10,7754,4217,4677,3809,0
Arlington,2005,20508,10,7774,4218,4677,3839,0
Arlington,2006,20526,10,7787,4219,4677,3843,0
Arlington,2007,20566,10,7797,4221,4679,3869,0
Arlington,2008,20595,10,7812,4221,4679,3883,0
Arlington,2009,20627,10,7833,4224,4679,3891,0
Arlington,2010,20655,10,7843,4226,4679,3907,0
Arlington,2011,20684,10,7854,4226,4679,3925,0
Arlington,2012,20821,10,7861,4346,4679,3935,0
Arlington,2013,21108,10,7874,4436,4679,4119,0
Arlington,2014,21142,10,7889,4436,4679,4138,0
Arlington,2015,21188,10,7913,4436,4679,4160,0
Arlington,2016,21223,10,7925,4436,4679,4183,0
Arlington,2017,21275,10,7949,4437,4679,4210,0
Arlington,2018,21318,10,7966,4444,4679,4229,0
Arlington,2019,21348,10,7981,4455,4679,4233,0
Arlington,2020,21419,10,7996,4503,4681,4239,0
Arlington,2021,21460,10,8017,4503,4687,4253,0
Arlington,2022,21475,10,8031,4504,4687,4253,0
Arlington,2023,21497,10,8031,4526,4687,4253,0
Arlington,2024,21497,10,8031,4526,4687,4253,0
Arlington,2025,21497,10,8031,4526,4687,4253,0
Ashland,1985,3380,14,2379,90,162,749,0
Ashland,1986,3589,14,2442,92,162,893,0
Ashland,1987,3704,14,2471,92,162,979,0
Ashland,1988,3761,14,2520,93,163,985,0
Ashland,1989,3813,14,2563,93,164,993,0
Ashland,1990,3857,14,2600,94,164,999,0
Ashland,1991,3934,14,2671,95,164,1003,1
Ashland,1992,4012,14,2749,95,164,1003,1
Ashland,1993,4078,14,2815,95,164,1003,1
Ashland,1994,4172,14,2905,95,164,1007,1
Ashland,1995,4235,14,2967,95,165,1007,1
Ashland,1996,4422,14,3022,95,165,1139,1
Ashland,1997,4529,14,3129,95,165,1139,1
Ashland,1998,4602,14,3199,96,165,1141,1
Ashland,1999,4674,14,3271,96,165,1141,1
Ashland,2000,4847,14,3365,97,165,1219,1
Ashland,2001,4933,14,3446,97,165,1223,2
Ashland,2002,5231,14,3512,97,165,1455,2
Ashland,2003,5276,14,3555,98,166,1455,2
Ashland,2004,5313,14,3577,98,166,1470,2
Ashland,2005,5440,14,3595,98,166,1579,2
Ashland,2006,5469,14,3622,98,166,1581,2
Ashland,2007,5518,14,3641,98,166,1611,2
Ashland,2008,5539,14,3661,99,166,1611,2
Ashland,2009,5547,14,3669,99,166,1611,2
Ashland,2010,5567,14,3687,99,166,1613,2
Ashland,2011,5599,14,3695,99,166,1637,2
Ashland,2012,5610,14,3706,99,166,1637,2
Ashland,2013,5710,14,3726,99,166,1717,2
Ashland,2014,5858,14,3741,100,166,1849,2
Ashland,2015,5872,14,3755,100,166,1849,2
Ashland,2016,5933,14,3776,100,166,1889,2
Ashland,2017,5943,14,3786,100,166,1889,2
Ashland,2018,5952,14,3795,100,166,1889,2
Ashland,2019,5965,14,3808,100,166,1889,2
Ashland,2020,6064,14,3813,100,167,1982,2
Ashland,2021,6065,14,3814,100,167,1982,2
Ashland,2022,6066,14,3815,100,167,1982,2
Ashland,2023,6066,14,3815,100,167,1982,2
Ashland,2024,6066,14,3815,100,167,1982,2
Ashland,2025,6066,14,3815,100,167,1982,2
Bedford,1985,4182,23,2694,1109,356,23,0
Bedford,1986,4191,23,2698,1114,356,23,0
Bedford,1987,4208,23,2714,1115,356,23,0
Bedford,1988,4258,23,2740,1139,356,23,0
Bedford,1989,4281,23,2762,1140,356,23,0
Bedford,1990,4301,23,2782,1140,356,23,0
Bedford,1991,4309,23,2790,1140,356,23,0
Bedford,1992,4330,23,2811,1140,356,23,0
Bedford,1993,4372,23,2833,1160,356,23,0
Bedford,1994,4411,23,2872,1160,356,23,0
Bedford,1995,4481,23,2942,1160,356,23,0
Bedford,1996,4568,23,2997,1192,356,23,0
Bedford,1997,4598,23,3024,1195,356,23,0
Bedford,1998,4631,23,3051,1201,356,23,0
Bedford,1999,4661,23,3078,1204,356,23,0
Bedford,2000,4694,23,3107,1208,356,23,0
Bedford,2001,4711,23,3122,1210,356,23,0
Bedford,2002,4726,23,3135,1210,358,23,0
Bedford,2003,4750,23,3156,1211,360,23,0
Bedford,2004,4773,23,3174,1216,360,23,0
Bedford,2005,5146,23,3205,1550,364,27,0
Bedford,2006,5186,23,3234,1561,364,27,0
Bedford,2007,5536,23,3263,1882,364,27,0
Bedford,2008,5955,23,3293,2271,364,27,0
Bedford,2009,5984,23,3304,2287,366,27,0
Bedford,2010,5999,23,3317,2287,366,29,0
Bedford,2011,6025,23,3343,2287,366,29,0
Bedford,2012,6050,23,3368,2287,366,29,0
Bedford,2013,6099,23,3397,2287,366,49,0
Bedford,2014,6147,23,3442,2290,366,49,0
Bedford,2015,6279,23,3457,2383,366,73,0
Bedford,2016,6309,23,3485,2385,366,73,0
Bedford,2017,6322,23,3498,2385,366,73,0
Bedford,2018,6347,23,3523,2385,366,73,0
Bedford,2019,6367,23,3539,2385,370,73,0
Bedford,2020,6383,23,3553,2385,370,75,0
Bedford,2021,6395,23,3564,2386,370,75,0
Bedford,2022,6440,23,3578,2386,370,106,0
Bedford,2023,6517,23,3583,2458,370,106,0
Bedford,2024,6517,23,3583,2458,370,106,0
Bedford,2025,6517,23,3583,2458,370,106,0
Bellingham,1985,4743,25,3544,657,428,113,1
Bellingham,1986,4868,25,3603,673,436,155,1
Bellingham,1987,4992,25,3680,698,440,173,1
Bellingham,1988,5031,25,3712,701,442,175,1
Bellingham,1989,5120,25,3766,728,444,181,1
Bellingham,1990,5154,25,3798,730,444,181,1
Bellingham,1991,5246,25,3822,732,446,245,1
Bellingham,1992,5275,25,3844,737,448,245,1
Bellingham,1993,5313,25,3882,737,448,245,1
Bellingham,1994,5350,25,3919,737,448,245,1
Bellingham,1995,5429,25,3972,751,448,257,1
Bellingham,1996,5483,25,3992,768,448,274,1
Bellingham,1997,5539,25,4024,781,452,281,1
Bellingham,1998,5667,25,4118,791,452,305,1
Bellingham,1999,5760,25,4181,821,452,305,1
Bellingham,2000,5809,25,4225,824,454,305,1
Bellingham,2001,5997,25,4257,923,460,356,1
Bellingham,2002,6060,25,4305,927,462,365,1
Bellingham,2003,6128,25,4366,932,462,367,1
Bellingham,2004,6456,25,4402,1222,462,369,1
Bellingham,2005,6528,25,4470,1226,462,369,1
Bellingham,2006,6570,25,4510,1228,462,369,1
Bellingham,2007,6598,25,4528,1236,462,371,1
Bellingham,2008,6630,25,4537,1257,462,373,1
Bellingham,2009,6640,25,4546,1258,462,373,1
Bellingham,2010,6659,25,4563,1260,462,373,1
Bellingham,2011,6683,25,4587,1260,462,373,1
Bellingham,2012,6699,25,4603,1260,462,373,1
Bellingham,2013,6718,25,4621,1261,462,373,1
Bellingham,2014,6749,25,4649,1262,462,375,1
Bellingham,2015,6855,25,4691,1264,462,437,1
Bellingham,2016,6888,25,4724,1264,462,437,1
Bellingham,2017,6906,25,4739,1267,462,437,1
Bellingham,2018,7167,25,4748,1268,462,688,1
Bellingham,2019,7320,25,4785,1276,462,796,1
Bellingham,2020,7353,25,4814,1278,462,798,1
Bellingham,2021,7397,25,4858,1278,462,798,1
Bellingham,2022,7560,25,4873,1426,462,798,1
Bellingham,2023,7560,25,4873,1426,462,798,1
Bellingham,2024,7560,25,4873,1426,462,798,1
Bellingham,2025,7560,25,4873,1426,462,798,1
Belmont,1985,9195,26,4360,362,3364,1109,0
Belmont,1986,9211,26,4371,363,3366,1111,0
Belmont,1987,9229,26,4373,365,3366,1125,0
Belmont,1988,9244,26,4377,365,3366,1136,0
Belmont,1989,9249,26,4379,365,3366,1139,0
Belmont,1990,9253,26,4381,365,3366,1141,0
Belmont,1991,9257,26,4383,365,3366,1143,0
Belmont,1992,9258,26,4384,365,3366,1143,0
Belmont,1993,9270,26,4388,365,3366,1151,0
Belmont,1994,9274,26,4392,365,3366,1151,0
Belmont,1995,9280,26,4398,365,3366,1151,0
Belmont,1996,9285,26,4403,365,3366,1151,0
Belmont,1997,9294,26,4406,365,3366,1157,0
Belmont,1998,9315,26,4408,366,3366,1175,0
Belmont,1999,9319,26,4408,366,3366,1179,0
Belmont,2000,9387,26,4411,426,3366,1184,0
Belmont,2001,9398,26,4414,426,3366,1192,0
Belmont,2002,9409,26,4419,428,3366,1196,0
Belmont,2003,9427,26,4423,428,3366,1210,0
Belmont,2004,9440,26,4428,428,3366,1218,0
Belmont,2005,9456,26,4436,428,3366,1226,0
Belmont,2006,9473,26,4443,428,3368,1234,0
Belmont,2007,9491,26,4449,428,3368,1246,0
Belmont,2008,9511,26,4454,435,3370,1252,0
Belmont,2009,9517,26,4458,435,3370,1254,0
Belmont,2010,9543,26,4466,435,3372,1270,0
Belmont,2011,9577,26,4473,435,3372,1297,0
Belmont,2012,9611,26,4482,435,3373,1321,0
Belmont,2013,9650,26,4495,435,3373,1347,0
Belmont,2014,9663,26,4506,435,3375,1347,0
Belmont,2015,9673,26,4514,435,3375,1349,0
Belmont,2016,9693,26,4526,436,3378,1353,0
Belmont,2017,9696,26,4529,436,3378,1353,0
Belmont,2018,9707,26,4536,436,3380,1355,0
Belmont,2019,9715,26,4542,436,3382,1355,0
Belmont,2020,9717,26,4544,436,3382,1355,0
Belmont,2021,9719,26,4546,436,3382,1355,0
Belmont,2022,9723,26,4548,436,3382,1357,0
Belmont,2023,9723,26,4548,436,3382,1357,0
Belmont,2024,9723,26,4548,436,3382,1357,0
Belmont,2025,9723,26,4548,436,3382,1357,0
Beverly,1985,16466,30,7380,5737,2312,1037,0
Beverly,1986,16646,30,7437,5829,2312,1068,0
Beverly,1987,16877,30,7545,5930,2312,1090,0
Beverly,1988,17238,30,7621,5946,2314,1357,0
Beverly,1989,17339,30,7665,5953,2316,1405,0
Beverly,1990,17392,30,7700,5971,2316,1405,0
Beverly,1991,17479,30,7779,5973,2320,1407,0
Beverly,1992,17535,30,7835,5973,2320,1407,0
Beverly,1993,17684,30,7899,6058,2320,1407,0
Beverly,1994,17713,30,7917,6063,2324,1409,0
Beverly,1995,17780,30,7979,6068,2324,1409,0
Beverly,1996,17906,30,8037,6136,2324,1409,0
Beverly,1997,18003,30,8132,6138,2324,1409,0
Beverly,1998,18034,30,8155,6146,2324,1409,0
Beverly,1999,18076,30,8188,6151,2324,1413,0
Beverly,2000,18131,30,8207,6187,2324,1413,0
Beverly,2001,18161,30,8219,6201,2324,1417,0
Beverly,2002,18190,30,8241,6206,2324,1419,0
Beverly,2003,18268,30,8282,6226,2327,1433,0
Beverly,2004,18321,30,8299,6227,2329,1466,0
Beverly,2005,18389,30,8309,6255,2329,1496,0
Beverly,2006,18467,30,8319,6273,2329,1546,0
Beverly,2007,18480,30,8327,6274,2331,1548,0
Beverly,2008,18510,30,8338,6293,2331,1548,0
Beverly,2009,18531,30,8354,6298,2331,1548,0
Beverly,2010,18754,30,8370,6505,2331,1548,0
Beverly,2011,18838,30,8379,6528,2340,1591,0
Beverly,2012,18912,30,8397,6584,2340,1591,0
Beverly,2013,18975,30,8413,6631,2340,1591,0
Beverly,2014,18993,30,8426,6636,2340,1591,0
Beverly,2015,19111,30,8451,6650,2340,1670,0
Beverly,2016,19225,30,8484,6726,2343,1672,0
Beverly,2017,19421,30,8509,6891,2345,1676,0
Beverly,2018,19586,30,8524,7036,2345,1681,0
Beverly,2019,19613,30,8537,7045,2345,1686,0
Beverly,2020,19718,30,8553,7119,2345,1701,0
Beverly,2021,19735,30,8565,7120,2345,1705,0
Beverly,2022,19737,30,8567,7120,2345,1705,0
Beverly,2023,19737,30,8567,7120,2345,1705,0
Beverly,2024,19737,30,8567,7120,2345,1705,0
Beverly,2025,19737,30,8567,7120,2345,1705,0
Bolton,1985,872,34,806,48,15,3,0
Bolton,1986,878,34,812,48,15,3,0
Bolton,1987,936,34,869,49,15,3,0
Bolton,1988,967,34,898,51,15,3,0
Bolton,1989,993,34,923,52,15,3,0
Bolton,1990,1006,34,935,53,15,3,0
Bolton,1991,1026,34,954,54,15,3,0
Bolton,1992,1068,34,996,54,15,3,0
Bolton,1993,1106,34,1033,55,15,3,0
Bolton,1994,1160,34,1087,55,15,3,0
Bolton,1995,1208,34,1133,57,15,3,0
Bolton,1996,1259,34,1182,59,15,3,0
Bolton,1997,1292,34,1215,59,15,3,0
Bolton,1998,1312,34,1234,60,15,3,0
Bolton,1999,1370,34,1291,61,15,3,0
Bolton,2000,1417,34,1337,62,15,3,0
Bolton,2001,1460,34,1380,62,15,3,0
Bolton,2002,1489,34,1409,62,15,3,0
Bolton,2003,1521,34,1441,62,15,3,0
Bolton,2004,1540,34,1460,62,15,3,0
Bolton,2005,1587,34,1505,64,15,3,0
Bolton,2006,1598,34,1516,64,15,3,0
Bolton,2007,1611,34,1529,64,15,3,0
Bolton,2008,1620,34,1538,64,15,3,0
Bolton,2009,1625,34,1543,64,15,3,0
Bolton,2010,1631,34,1549,64,15,3,0
Bolton,2011,1633,34,1551,64,15,3,0
Bolton,2012,1645,34,1563,64,15,3,0
Bolton,2013,1678,34,1595,65,15,3,0
Bolton,2014,1696,34,1613,65,15,3,0
Bolton,2015,1709,34,1626,65,15,3,0
Bolton,2016,1737,34,1654,65,15,3,0
Bolton,2017,1751,34,1668,65,15,3,0
Bolton,2018,1764,34,1680,66,15,3,0
Bolton,2019,1798,34,1714,66,15,3,0
Bolton,2020,1807,34,1723,66,15,3,0
Bolton,2021,1820,34,1736,66,15,3,0
Bolton,2022,1826,34,1740,68,15,3,0
Bolton,2023,1826,34,1740,68,15,3,0
Bolton,2024,1826,34,1740,68,15,3,0
Bolton,2025,1826,34,1740,68,15,3,0
Boston,1985,99709,35,27860,12903,29310,29636,0
Boston,1986,99872,35,27936,12943,29322,29671,0
Boston,1987,100090,35,28024,12985,29340,29741,0
Boston,1988,100342,35,28113,13020,29363,29846,0
Boston,1989,100598,35,28256,13074,29406,29862,0
Boston,1990,100814,35,28329,13133,29432,29920,0
Boston,1991,101051,35,28478,13170,29450,29953,0
Boston,1992,101124,35,28522,13190,29455,29957,0
Boston,1993,101206,35,28572,13212,29461,29961,0
Boston,1994,101323,35,28640,13242,29467,29974,0
Boston,1995,101437,35,28701,13284,29470,29982,0
Boston,1996,101580,35,28768,13307,29475,30030,0
Boston,1997,101668,35,28827,13327,29480,30034,0
Boston,1998,101928,35,28919,13378,29487,30144,0
Boston,1999,153681,35,28994,13496,29519,81672,0
Boston,2000,154973,35,29125,13574,29559,82715,0
Boston,2001,155761,35,29259,13615,29606,83281,0
Boston,2002,156588,35,29321,13668,29652,83947,0
Boston,2003,157662,35,29417,13729,29710,84806,0
Boston,2004,158674,35,29556,13779,29775,85564,0
Boston,2005,159259,35,29680,13804,29809,85966,0
Boston,2006,170767,35,29764,13885,29860,97258,0
Boston,2007,171352,35,29838,13918,29908,97688,0
Boston,2008,171746,35,29887,13959,29929,97971,0
Boston,2009,172044,35,29936,14000,29946,98162,0
Boston,2010,172304,35,29981,14030,29962,98331,0
Boston,2011,172614,35,30021,14080,29969,98544,0
Boston,2012,173002,35,30070,14126,29989,98817,0
Boston,2013,173627,35,30110,14173,30014,99330,0
Boston,2014,173837,35,30147,14220,30034,99436,0
Boston,2015,174686,35,30184,14299,30060,100143,0
Boston,2016,175962,35,30237,14456,30085,101184,0
Boston,2017,177973,35,30286,14491,30116,103080,0
Boston,2018,180187,35,30352,14661,30145,105029,0
Boston,2019,181404,35,30386,14931,30176,105911,0
Boston,2020,183202,35,30409,15127,30206,107460,0
Boston,2021,183585,35,30442,15217,30256,107670,0
Boston,2022,183603,35,30444,15220,30269,107670,0
Boston,2023,183603,35,30444,15220,30269,107670,0
Boston,2024,183603,35,30444,15220,30269,107670,0
Boston,2025,183603,35,30444,15220,30269,107670,0
Boxborough,1985,2429,37,532,326,24,1547,0
Boxborough,1986,2440,37,540,329,24,1547,0
Boxborough,1987,2458,37,551,336,24,1547,0
Boxborough,1988,2483,37,567,345,24,1547,0
Boxborough,1989,2518,37,596,351,24,1547,0
Boxborough,1990,2546,37,624,351,24,1547,0
Boxborough,1991,2591,37,669,351,24,1547,0
Boxborough,1992,2671,37,749,351,24,1547,0
Boxborough,1993,2744,37,822,351,24,1547,0
Boxborough,1994,2793,37,871,351,24,1547,0
Boxborough,1995,2822,37,900,351,24,1547,0
Boxborough,1996,2856,37,934,351,24,1547,0
Boxborough,1997,2923,37,973,353,24,1573,0
Boxborough,1998,2944,37,993,354,24,1573,0
Boxborough,1999,2959,37,1008,354,24,1573,0
Boxborough,2000,2999,37,1032,354,24,1589,0
Boxborough,2001,3022,37,1051,358,24,1589,0
Boxborough,2002,3055,37,1081,361,24,1589,0
Boxborough,2003,3103,37,1125,365,24,1589,0
Boxborough,2004,3114,37,1130,365,24,1595,0
Boxborough,2005,3171,37,1145,365,24,1637,0
Boxborough,2006,3180,37,1152,367,24,1637,0
Boxborough,2007,3185,37,1157,367,24,1637,0
Boxborough,2008,3190,37,1162,367,24,1637,0
Boxborough,2009,3197,37,1167,369,24,1637,0
Boxborough,2010,3202,37,1172,369,24,1637,0
Boxborough,2011,3203,37,1173,369,24,1637,0
Boxborough,2012,3203,37,1173,369,24,1637,0
Boxborough,2013,3205,37,1175,369,24,1637,0
Boxborough,2014,3243,37,1177,369,24,1673,0
Boxborough,2015,3256,37,1183,370,24,1679,0
Boxborough,2016,3261,37,1188,370,24,1679,0
Boxborough,2017,3517,37,1196,618,24,1679,0
Boxborough,2018,3520,37,1199,618,24,1679,0
Boxborough,2019,3526,37,1205,618,24,1679,0
Boxborough,2020,3532,37,1211,618,24,1679,0
Boxborough,2021,3542,37,1221,618,24,1679,0
Boxborough,2022,3542,37,1221,618,24,1679,0
Boxborough,2023,3542,37,1221,618,24,1679,0
Boxborough,2024,3542,37,1221,618,24,1679,0
Boxborough,2025,3542,37,1221,618,24,1679,0
Braintree,1985,15284,40,8724,4874,1137,549,0
Braintree,1986,15380,40,8754,4940,1137,549,0
Braintree,1987,15449,40,8785,4976,1139,549,0
Braintree,1988,15470,40,8802,4980,1139,549,0
Braintree,1989,15505,40,8831,4986,1139,549,0
Braintree,1990,15527,40,8846,4993,1139,549,0
Braintree,1991,15561,40,8866,5007,1139,549,0
Braintree,1992,15601,40,8895,5012,1139,555,0
Braintree,1993,15634,40,8916,5024,1139,555,0
Braintree,1994,15667,40,8940,5033,1139,555,0
Braintree,1995,15774,40,8971,5107,1141,555,0
Braintree,1996,16247,40,8994,5109,1141,1003,0
Braintree,1997,16305,40,9034,5125,1143,1003,0
Braintree,1998,16548,40,9056,5342,1147,1003,0
Braintree,1999,16574,40,9072,5347,1152,1003,0
Braintree,2000,16972,40,9108,5707,1154,1003,0
Braintree,2001,17099,40,9131,5811,1154,1003,0
Braintree,2002,17144,40,9150,5811,1154,1029,0
Braintree,2003,17176,40,9174,5819,1154,1029,0
Braintree,2004,17413,40,9203,5822,1158,1230,0
Braintree,2005,17446,40,9217,5829,1158,1242,0
Braintree,2006,17871,40,9238,6097,1162,1374,0
Braintree,2007,18243,40,9254,6443,1162,1384,0
Braintree,2008,18260,40,9269,6445,1162,1384,0
Braintree,2009,18270,40,9279,6445,1162,1384,0
Braintree,2010,18287,40,9296,6445,1162,1384,0
Braintree,2011,18297,40,9304,6447,1162,1384,0
Braintree,2012,18314,40,9321,6447,1162,1384,0
Braintree,2013,18337,40,9333,6449,1162,1393,0
Braintree,2014,18385,40,9343,6487,1162,1393,0
Braintree,2015,18399,40,9356,6488,1162,1393,0
Braintree,2016,18438,40,9365,6492,1164,1417,0
Braintree,2017,18599,40,9385,6633,1164,1417,0
Braintree,2018,18656,40,9401,6637,1166,1452,0
Braintree,2019,18685,40,9425,6638,1170,1452,0
Braintree,2020,18708,40,9435,6651,1170,1452,0
Braintree,2021,18717,40,9441,6651,1170,1455,0
Braintree,2022,18717,40,9441,6651,1170,1455,0
Braintree,2023,18717,40,9441,6651,1170,1455,0
Braintree,2024,18717,40,9441,6651,1170,1455,0
Braintree,2025,18717,40,9441,6651,1170,1455,0
Brookline,1985,23286,46,4420,8875,2786,7205,0
Brookline,1986,23293,46,4427,8875,2786,7205,0
Brookline,1987,23344,46,4432,8875,2786,7251,0
Brookline,1988,23360,46,4438,8875,2786,7261,0
Brookline,1989,23401,46,4446,8875,2786,7294,0
Brookline,1990,23417,46,4454,8875,2788,7300,0
Brookline,1991,23417,46,4454,8875,2788,7300,0
Brookline,1992,23425,46,4462,8875,2788,7300,0
Brookline,1993,23438,46,4475,8875,2788,7300,0
Brookline,1994,23451,46,4481,8880,2788,7302,0
Brookline,1995,23453,46,4483,8880,2788,7302,0
Brookline,1996,23581,46,4496,8995,2788,7302,0
Brookline,1997,23596,46,4505,8995,2788,7308,0
Brookline,1998,23634,46,4521,8996,2791,7326,0
Brookline,1999,23697,46,4528,8996,2791,7382,0
Brookline,2000,23863,46,4538,9131,2791,7403,0
Brookline,2001,23981,46,4541,9175,2791,7474,0
Brookline,2002,24242,46,4551,9363,2791,7537,0
Brookline,2003,24258,46,4562,9363,2791,7542,0
Brookline,2004,24309,46,4569,9366,2795,7579,0
Brookline,2005,24337,46,4582,9375,2795,7585,0
Brookline,2006,24353,46,4592,9375,2795,7591,0
Brookline,2007,24459,46,4600,9376,2795,7688,0
Brookline,2008,24545,46,4607,9376,2795,7767,0
Brookline,2009,24558,46,4618,9376,2797,7767,0
Brookline,2010,24561,46,4621,9376,2797,7767,0
Brookline,2011,24631,46,4644,9400,2797,7790,0
Brookline,2012,24704,46,4660,9420,2797,7827,0
Brookline,2013,24714,46,4670,9420,2797,7827,0
Brookline,2014,24761,46,4680,9453,2797,7831,0
Brookline,2015,24977,46,4692,9647,2797,7841,0
Brookline,2016,25007,46,4710,9647,2797,7853,0
Brookline,2017,25042,46,4725,9647,2799,7871,0
Brookline,2018,25439,46,4731,10019,2816,7873,0
Brookline,2019,25544,46,4745,10098,2828,7873,0
Brookline,2020,25544,46,4745,10098,2828,7873,0
Brookline,2021,25544,46,4745,10098,2828,7873,0
Brookline,2022,25544,46,4745,10098,2828,7873,0
Brookline,2023,25544,46,4745,10098,2828,7873,0
Brookline,2024,25544,46,4745,10098,2828,7873,0
Brookline,2025,25544,46,4745,10098,2828,7873,0
Burlington,1985,8505,48,5914,2401,34,156,0
Burlington,1986,8568,48,5967,2411,34,156,0
Burlington,1987,8689,48,5992,2420,34,243,0
Burlington,1988,9687,48,6018,3392,34,243,0
Burlington,1989,9705,48,6036,3392,34,243,0
Burlington,1990,9749,48,6069,3403,34,243,0
Burlington,1991,9779,48,6099,3403,34,243,0
Burlington,1992,9815,48,6131,3407,34,243,0
Burlington,1993,9853,48,6167,3409,34,243,0
Burlington,1994,9897,48,6208,3412,34,243,0
Burlington,1995,10009,48,6242,3415,34,318,0
Burlington,1996,10042,48,6273,3417,34,318,0
Burlington,1997,10370,48,6306,3712,34,318,0
Burlington,1998,10561,48,6327,3831,34,369,0
Burlington,1999,10728,48,6346,3979,34,369,0
Burlington,2000,10915,48,6369,4143,34,369,0
Burlington,2001,10950,48,6401,4146,34,369,0
Burlington,2002,10979,48,6427,4149,34,369,0
Burlington,2003,11022,48,6455,4149,34,384,0
Burlington,2004,11274,48,6503,4353,34,384,0
Burlington,2005,11646,48,6537,4691,34,384,0
Burlington,2006,11731,48,6570,4699,34,426,2
Burlington,2007,11759,48,6593,4704,34,426,2
Burlington,2008,11780,48,6611,4707,34,426,2
Burlington,2009,11792,48,6620,4710,34,426,2
Burlington,2010,11833,48,6645,4711,34,441,2
Burlington,2011,12274,48,6665,4711,34,862,2
Burlington,2012,12452,48,6690,4834,34,892,2
Burlington,2013,12506,48,6712,4866,34,892,2
Burlington,2014,12601,48,6747,4887,34,931,2
Burlington,2015,13007,48,6799,5241,34,931,2
Burlington,2016,13316,48,6838,5511,34,931,2
Burlington,2017,13395,48,6880,5548,34,931,2
Burlington,2018,13441,48,6924,5550,34,931,2
Burlington,2019,13472,48,6955,5550,34,931,2
Burlington,2020,13511,48,6989,5555,34,931,2
Burlington,2021,14634,48,7028,6639,34,931,2
Burlington,2022,14667,48,7061,6639,34,931,2
Burlington,2023,14667,48,7061,6639,34,931,2
Burlington,2024,14667,48,7061,6639,34,931,2
Burlington,2025,14667,48,7061,6639,34,931,2
Cambridge,1985,42633,49,3816,18682,7661,12474,0
Cambridge,1986,43061,49,3834,18699,7665,12863,0
Cambridge,1987,43280,49,3850,18769,7665,12996,0
Cambridge,1988,43400,49,3865,18784,7675,13076,0
Cambridge,1989,43678,49,3869,19022,7678,13109,0
Cambridge,1990,44412,49,3874,19619,7680,13239,0
Cambridge,1991,44442,49,3875,19638,7682,13247,0
Cambridge,1992,44488,49,3883,19671,7682,13252,0
Cambridge,1993,44510,49,3886,19686,7682,13256,0
Cambridge,1994,44556,49,3902,19692,7684,13278,0
Cambridge,1995,44668,49,3907,19783,7684,13294,0
